Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD,BBCA.JK,BBRI.JK,BTC-USD
Date,,,,,,,,,,,,,,,,,,
2019-02-19,5041.9091796875,3443.84130859375,3947.094482421875,5380.0,3910.0,3947.094482421875,5480.0,4000.0,4010.87939453125,5380.0,3880.0,3908.153076171875,5420.0,3900.0,3911.66162109375,64469000.0,139946000.0,9933626655
2019-02-20,5154.3681640625,3426.2255859375,3999.820556640625,5500.0,3890.0,3999.820556640625,5595.0,3940.0,4000.486328125,5440.0,3860.0,3926.246826171875,5450.0,3910.0,3946.68505859375,89583000.0,124066500.0,8693373948
2019-02-21,5159.05419921875,3443.84130859375,3954.1181640625,5505.0,3910.0,3954.1181640625,5560.0,3940.0,4010.009521484375,5470.0,3830.0,3940.108154296875,5540.0,3830.0,4000.2568359375,54561500.0,114540900.0,7775128102
2019-02-22,5144.9970703125,3435.033447265625,4005.526611328125,5490.0,3900.0,4005.526611328125,5525.0,3910.0,4006.538330078125,5460.0,3860.0,3950.81640625,5475.0,3860.0,3952.406494140625,48271500.0,81700600.0,7826525254
2019-02-23,,,4142.52685546875,,,4142.52685546875,,,4166.2861328125,,,3968.726806640625,,,3998.916259765625,,,8922258316
2019-02-24,,,3810.427490234375,,,3810.427490234375,,,4210.6416015625,,,3793.708984375,,,4145.4580078125,,,10794227451
2019-02-25,5144.9970703125,3487.880126953125,3882.6962890625,5490.0,3960.0,3882.6962890625,5500.0,3970.0,3913.707275390625,5455.0,3900.0,3807.00244140625,5490.0,3940.0,3807.00244140625,47887000.0,106730500.0,9318796067
2019-02-26,5205.912109375,3470.2646484375,3854.35791015625,5555.0,3940.0,3854.35791015625,5555.0,3970.0,3891.578857421875,5495.0,3910.0,3837.986328125,5500.0,3960.0,3878.697265625,98446000.0,61418800.0,7931218996
2019-02-27,5215.28369140625,3408.610107421875,3851.04736328125,5565.0,3870.0,3851.04736328125,5570.0,3920.0,3888.802490234375,5545.0,3850.0,3787.058837890625,5565.0,3910.0,3857.479736328125,78519500.0,88062100.0,8301309684
2019-02-28,5168.42626953125,3390.99462890625,3854.785400390625,5515.0,3850.0,3854.785400390625,5580.0,3870.0,3906.058349609375,5510.0,3840.0,3845.8212890625,5570.0,3850.0,3848.261962890625,99366000.0,106492300.0,8399767798
2019-03-01,5191.85498046875,3408.610107421875,3859.583740234375,5540.0,3870.0,3859.583740234375,5600.0,3890.0,3907.79541015625,5535.0,3860.0,3851.6923828125,5565.0,3870.0,3853.757080078125,72589500.0,71431900.0,7661247975
2019-03-02,,,3864.4150390625,,,3864.4150390625,,,3874.607421875,,,3832.1279296875,,,3855.318115234375,,,7578786076
2019-03-03,,,3847.17578125,,,3847.17578125,,,3875.483642578125,,,3836.90576171875,,,3862.26611328125,,,7253558152
2019-03-04,5187.16943359375,3417.41796875,3761.55712890625,5535.0,3880.0,3761.55712890625,5540.0,3920.0,3867.3818359375,5515.0,3880.0,3733.749755859375,5520.0,3900.0,3845.091552734375,63910500.0,57026900.0,9029175788
2019-03-05,5149.68212890625,3399.802490234375,3896.375,5495.0,3860.0,3896.375,5505.0,3900.0,3903.916748046875,5440.0,3860.0,3745.18310546875,5500.0,3900.0,3759.83251953125,46499500.0,70615700.0,10174126415
2019-03-06,5144.9970703125,3435.033447265625,3903.942626953125,5490.0,3900.0,3903.942626953125,5555.0,3920.0,3919.510498046875,5490.0,3860.0,3871.460693359375,5555.0,3890.0,3897.0810546875,37777000.0,56508700.0,9175291529
2019-03-07,5144.9970703125,3435.033447265625,3911.484375,5490.0,3900.0,3911.484375,5490.0,3900.0,3939.373291015625,5490.0,3900.0,3894.113037109375,5490.0,3900.0,3903.384765625,0.0,0.0,9584165519
2019-03-08,5098.1396484375,3390.99462890625,3901.131591796875,5440.0,3850.0,3901.131591796875,5570.0,3880.0,3950.43212890625,5440.0,3810.0,3875.228515625,5545.0,3820.0,3913.225830078125,61126000.0,129784700.0,10638638944
2019-03-09,,,3963.313720703125,,,3963.313720703125,,,3987.23779296875,,,3892.390380859375,,,3894.552490234375,,,10796103518
2019-03-10,,,3951.599853515625,,,3951.599853515625,,,3966.17431640625,,,3924.381103515625,,,3966.17431640625,,,9713267607
2019-03-11,5159.05419921875,3399.802490234375,3905.227294921875,5505.0,3860.0,3905.227294921875,5530.0,3900.0,3966.384765625,5460.0,3830.0,3889.239013671875,5530.0,3900.0,3953.740234375,32469000.0,46743400.0,10125901903
2019-03-12,5154.3681640625,3382.18701171875,3909.15625,5500.0,3840.0,3909.15625,5540.0,3890.0,3926.88916015625,5450.0,3810.0,3863.55908203125,5540.0,3880.0,3903.75830078125,40178500.0,63500100.0,9809887079
2019-03-13,5154.3681640625,3338.14794921875,3906.71728515625,5500.0,3790.0,3906.71728515625,5505.0,3810.0,3926.59765625,5450.0,3780.0,3891.904296875,5450.0,3800.0,3913.04736328125,17722000.0,46756100.0,9469184841
2019-03-14,5135.625,3382.18701171875,3924.369140625,5480.0,3840.0,3924.369140625,5495.0,3850.0,3946.50439453125,5450.0,3780.0,3901.296875,5450.0,3780.0,3905.576904296875,41096000.0,90157600.0,10480789570
2019-03-15,5191.85498046875,3479.072509765625,3960.9111328125,5540.0,3950.0,3960.9111328125,5545.0,3950.0,3968.54296875,5485.0,3890.0,3914.015380859375,5520.0,3900.0,3926.663330078125,41759500.0,97150400.0,9394210605
2019-03-16,,,4048.725830078125,,,4048.725830078125,,,4077.036376953125,,,3961.657470703125,,,3963.900146484375,,,9856166973
2019-03-17,,,4025.22900390625,,,4025.22900390625,,,4054.1220703125,,,4006.4111328125,,,4047.719482421875,,,8221625400
2019-03-18,5201.22607421875,3523.111328125,4032.50732421875,5550.0,4000.0,4032.50732421875,5560.0,4030.0,4071.556640625,5535.0,3980.0,4009.1171875,5555.0,3990.0,4029.968505859375,42791000.0,92904100.0,9646954186
2019-03-19,5144.9970703125,3505.495849609375,4071.190185546875,5490.0,3980.0,4071.190185546875,5545.0,4050.0,4082.216064453125,5485.0,3970.0,4023.8125,5540.0,4040.0,4032.69189453125,51527000.0,57945500.0,9344919956
2019-03-20,5126.25341796875,3514.303466796875,4087.476318359375,5470.0,3990.0,4087.476318359375,5555.0,4010.0,4089.4619140625,5465.0,3960.0,4031.11083984375,5540.0,3960.0,4070.7939453125,42388500.0,85969100.0,10175916388
2019-03-21,5130.93896484375,3514.303466796875,4029.326904296875,5475.0,3990.0,4029.326904296875,5520.0,4040.0,4097.35986328125,5465.0,3970.0,4005.1513671875,5490.0,4010.0,4083.953857421875,39866000.0,110206700.0,10831212662
2019-03-22,5140.31103515625,3567.150390625,4023.96826171875,5485.0,4050.0,4023.96826171875,5500.0,4070.0,4053.90673828125,5465.0,4000.0,4021.54248046875,5465.0,4030.0,4028.5146484375,29601000.0,94636900.0,9252935969
2019-03-23,,,4035.826416015625,,,4035.826416015625,,,4049.882568359375,,,4015.964599609375,,,4022.71337890625,,,9578850549
2019-03-24,,,4022.168212890625,,,4022.168212890625,,,4040.69970703125,,,4006.19287109375,,,4035.16357421875,,,9144851065
2019-03-25,5112.19677734375,3531.9189453125,3963.070556640625,5455.0,4010.0,3963.070556640625,5500.0,4040.0,4038.8408203125,5440.0,3990.0,3934.03125,5440.0,4030.0,4024.11279296875,23054500.0,82166300.0,10359818883
2019-03-26,5126.25341796875,3575.958251953125,3985.080810546875,5470.0,4060.0,3985.080810546875,5510.0,4080.0,3985.080810546875,5455.0,4010.0,3944.753173828125,5480.0,4050.0,3969.228759765625,19895500.0,68612800.0,10707678815
2019-03-27,5140.31103515625,3567.150390625,4087.066162109375,5485.0,4050.0,4087.066162109375,5510.0,4080.0,4087.066162109375,5460.0,4040.0,3977.810546875,5510.0,4080.0,3984.244873046875,17804500.0,51063000.0,10897131934
2019-03-28,5126.25341796875,3584.765625,4069.107177734375,5470.0,4070.0,4069.107177734375,5485.0,4080.0,4094.902099609375,5425.0,4030.0,4040.266357421875,5460.0,4070.0,4087.58447265625,32187500.0,61147700.0,9353915899
2019-03-29,5163.740234375,3619.996826171875,4098.37451171875,5510.0,4110.0,4098.37451171875,5530.0,4140.0,4113.5009765625,5460.0,4050.0,4034.09716796875,5515.0,4050.0,4068.2998046875,36234000.0,64740600.0,10918665557
2019-03-30,,,4106.66015625,,,4106.66015625,,,4296.806640625,,,4053.90966796875,,,4092.13623046875,,,9732688060
2019-03-31,,,4105.404296875,,,4105.404296875,,,4113.0234375,,,4094.100830078125,,,4105.4560546875,,,9045122443
2019-04-01,5154.3681640625,3655.22802734375,4158.18310546875,5500.0,4150.0,4158.18310546875,5550.0,4160.0,4164.953125,5480.0,4130.0,4096.9013671875,5550.0,4140.0,4105.3623046875,21786000.0,66844600.0,10157794171
2019-04-02,5154.3681640625,3655.22802734375,4879.8779296875,5500.0,4150.0,4879.8779296875,5570.0,4170.0,4905.95458984375,5480.0,4130.0,4155.31689453125,5530.0,4170.0,4156.91943359375,36853000.0,44403800.0,21315047816
2019-04-03,5154.3681640625,3655.22802734375,4973.02197265625,5500.0,4150.0,4973.02197265625,5500.0,4150.0,5307.00341796875,5500.0,4150.0,4876.62109375,5500.0,4150.0,4879.9580078125,0.0,0.0,22899891582
2019-04-04,5191.85498046875,3716.88232421875,4922.798828125,5540.0,4220.0,4922.798828125,5560.0,4280.0,5063.15966796875,5490.0,4140.0,4836.7939453125,5540.0,4180.0,4971.3076171875,48112000.0,63002400.0,18251810240
2019-04-05,5182.48388671875,3760.92138671875,5036.68115234375,5530.0,4270.0,5036.68115234375,5560.0,4290.0,5053.509765625,5525.0,4250.0,4919.49169921875,5560.0,4260.0,4922.80615234375,21913500.0,49127500.0,16837325387
2019-04-06,,,5059.8173828125,,,5059.8173828125,,,5205.82177734375,,,4992.22216796875,,,5036.79296875,,,16929795194
2019-04-07,,,5198.89697265625,,,5198.89697265625,,,5235.1865234375,,,5050.412109375,,,5062.7939453125,,,16655416140
2019-04-08,5135.625,3743.305908203125,5289.77099609375,5480.0,4250.0,5289.77099609375,5540.0,4290.0,5318.83642578125,5450.0,4210.0,5148.2119140625,5505.0,4290.0,5199.83544921875,39910000.0,75453200.0,17154113634
2019-04-09,5187.16943359375,3787.344482421875,5204.95849609375,5535.0,4300.0,5204.95849609375,5550.0,4350.0,5289.91796875,5515.0,4260.0,5167.4189453125,5535.0,4280.0,5289.91796875,29447000.0,73325100.0,14722104361
2019-04-10,5177.7978515625,3796.152587890625,5324.5517578125,5525.0,4310.0,5324.5517578125,5555.0,4320.0,5421.6513671875,5515.0,4260.0,5193.38232421875,5550.0,4300.0,5204.10546875,19508500.0,106216900.0,15504590933
2019-04-11,5135.625,3787.344482421875,5064.48779296875,5480.0,4300.0,5064.48779296875,5560.0,4320.0,5354.2255859375,5480.0,4280.0,5017.29638671875,5560.0,4300.0,5325.08154296875,25356000.0,171468700.0,16555616019
2019-04-12,5154.3681640625,3796.152587890625,5089.5390625,5500.0,4310.0,5089.5390625,5510.0,4320.0,5103.2744140625,5460.0,4280.0,4955.8525390625,5460.0,4300.0,5061.20068359375,18577000.0,76584700.0,13675206312
2019-04-13,,,5096.58642578125,,,5096.58642578125,,,5127.1220703125,,,5061.58935546875,,,5088.85009765625,,,10823289598
2019-04-14,,,5167.72216796875,,,5167.72216796875,,,5184.01611328125,,,5053.568359375,,,5095.7587890625,,,10391952498
2019-04-15,5159.05419921875,3831.38330078125,5067.1083984375,5505.0,4350.0,5067.1083984375,5570.0,4360.0,5196.60693359375,5490.0,4310.0,5024.0693359375,5560.0,4350.0,5167.32177734375,68152000.0,64160400.0,12290155061
2019-04-16,5149.68212890625,3822.57568359375,5235.5595703125,5495.0,4340.0,5235.5595703125,5505.0,4360.0,5238.9453125,5475.0,4320.0,5055.19482421875,5495.0,4330.0,5066.57763671875,71017000.0,90837700.0,11618660197
2019-04-17,5149.68212890625,3822.57568359375,5251.93798828125,5495.0,4340.0,5251.93798828125,5495.0,4340.0,5274.275390625,5495.0,4340.0,5219.20556640625,5495.0,4340.0,5236.13525390625,0.0,0.0,12438480677
2019-04-18,5271.5126953125,3928.269287109375,5298.3857421875,5625.0,4460.0,5298.3857421875,5805.0,4730.0,5319.986328125,5580.0,4380.0,5250.5068359375,5600.0,4450.0,5251.48046875,129332500.0,182035000.0,13256489918
2019-04-19,5271.5126953125,3928.269287109375,5303.8125,5625.0,4460.0,5303.8125,5625.0,4460.0,5336.68017578125,5625.0,4460.0,5233.3349609375,5625.0,4460.0,5298.154296875,0.0,0.0,13780238655
2019-04-20,,,5337.88623046875,,,5337.88623046875,,,5358.49072265625,,,5295.8779296875,,,5304.16064453125,,,13169647522
2019-04-21,,,5314.53125,,,5314.53125,,,5359.9248046875,,,5257.33935546875,,,5335.87890625,,,13731844223
2019-04-22,5271.5126953125,3910.653564453125,5399.365234375,5625.0,4440.0,5399.365234375,5680.0,4460.0,5422.6875,5585.0,4410.0,5280.27685546875,5625.0,4460.0,5312.49462890625,62837500.0,101963500.0,14601631648
2019-04-23,5276.19873046875,3901.845947265625,5572.3623046875,5630.0,4430.0,5572.3623046875,5710.0,4450.0,5633.80224609375,5595.0,4410.0,5389.40869140625,5680.0,4410.0,5399.36572265625,48654000.0,54840800.0,15867308108
2019-04-24,5324.4306640625,3875.42236328125,5464.86669921875,5630.0,4400.0,5464.86669921875,5640.0,4430.0,5642.04443359375,5600.0,4400.0,5418.26318359375,5640.0,4410.0,5571.50830078125,46975000.0,172810100.0,17048033399
2019-04-25,5291.330078125,3813.767822265625,5210.515625,5595.0,4330.0,5210.515625,5620.0,4390.0,5542.23828125,5525.0,4260.0,5181.3388671875,5535.0,4380.0,5466.5244140625,61482500.0,184463200.0,15330283408
2019-04-26,5314.97314453125,3813.767822265625,5279.34814453125,5620.0,4330.0,5279.34814453125,5645.0,4360.0,5383.63427734375,5570.0,4210.0,5177.36865234375,5585.0,4240.0,5210.3046875,66204500.0,132874000.0,16812108040
2019-04-27,,,5268.291015625,,,5268.291015625,,,5310.75,,,5233.6357421875,,,5279.47119140625,,,13111274675
2019-04-28,,,5285.13916015625,,,5285.13916015625,,,5326.23193359375,,,5255.68359375,,,5271.74658203125,,,12819992056
2019-04-29,5376.4462890625,3822.57568359375,5247.3525390625,5685.0,4340.0,5247.3525390625,5695.0,4350.0,5311.27490234375,5595.0,4280.0,5216.48779296875,5610.0,4290.0,5284.8583984375,65480500.0,76916700.0,13735490672
2019-04-30,5437.91748046875,3848.998779296875,5350.7265625,5750.0,4370.0,5350.7265625,5760.0,4410.0,5363.25732421875,5670.0,4340.0,5224.18994140625,5670.0,4390.0,5247.72607421875,107607500.0,127804000.0,13878964574
2019-05-01,5437.91748046875,3848.998779296875,5402.697265625,5750.0,4370.0,5402.697265625,5750.0,4370.0,5418.00390625,5750.0,4370.0,5347.64599609375,5750.0,4370.0,5350.91455078125,0.0,0.0,13679528236
2019-05-02,5376.4462890625,3848.998779296875,5505.28369140625,5685.0,4370.0,5505.28369140625,5810.0,4420.0,5522.2626953125,5675.0,4340.0,5394.21728515625,5800.0,4420.0,5402.4228515625,80879500.0,126901700.0,14644460907
2019-05-03,5366.98876953125,3857.806884765625,5768.28955078125,5675.0,4380.0,5768.28955078125,5750.0,4400.0,5865.8818359375,5615.0,4310.0,5490.20166015625,5680.0,4330.0,5505.55224609375,58244500.0,109485100.0,18720780006
2019-05-04,,,5831.16748046875,,,5831.16748046875,,,5886.8935546875,,,5645.46923828125,,,5769.20263671875,,,17567780766
2019-05-05,,,5795.70849609375,,,5795.70849609375,,,5833.86279296875,,,5708.03515625,,,5831.068359375,,,14808830723
2019-05-06,5314.97314453125,3725.690185546875,5746.80712890625,5620.0,4230.0,5746.80712890625,5660.0,4300.0,5802.95751953125,5595.0,4190.0,5653.6875,5600.0,4300.0,5791.693359375,36649500.0,143009800.0,15737171804
2019-05-07,5352.80322265625,3743.305908203125,5829.50146484375,5660.0,4250.0,5829.50146484375,5710.0,4280.0,5988.17822265625,5650.0,4210.0,5741.39599609375,5675.0,4210.0,5745.59912109375,59177000.0,112789100.0,18026409033
2019-05-08,5390.6318359375,3716.88232421875,5982.45751953125,5700.0,4220.0,5982.45751953125,5700.0,4250.0,5989.98095703125,5595.0,4180.0,5794.7158203125,5600.0,4250.0,5849.4814453125,59062000.0,120152500.0,15320605300
2019-05-09,5324.4306640625,3628.804443359375,6174.52880859375,5630.0,4120.0,6174.52880859375,5700.0,4160.0,6183.0390625,5625.0,4120.0,5982.31640625,5700.0,4140.0,5982.31640625,126636500.0,163340000.0,16784645411
2019-05-10,5305.51611328125,3628.804443359375,6378.84912109375,5610.0,4120.0,6378.84912109375,5680.0,4160.0,6434.61767578125,5600.0,4090.0,6161.51904296875,5610.0,4100.0,6175.82275390625,76130500.0,120282900.0,19419875368
2019-05-11,,,7204.771484375,,,7204.771484375,,,7333.0029296875,,,6375.69873046875,,,6379.6669921875,,,28867562329
2019-05-12,,,6972.37158203125,,,6972.37158203125,,,7503.8720703125,,,6815.77099609375,,,7203.50732421875,,,27773333680
2019-05-13,5305.51611328125,3611.18896484375,7814.9150390625,5610.0,4100.0,7814.9150390625,5695.0,4140.0,8047.4130859375,5600.0,4100.0,6898.2822265625,5680.0,4130.0,6971.17822265625,63720500.0,71877200.0,28677672181
2019-05-14,5196.7578125,3567.150390625,7994.416015625,5495.0,4050.0,7994.416015625,5630.0,4090.0,8268.712890625,5495.0,3970.0,7696.39111328125,5560.0,4000.0,7807.88427734375,114800500.0,115090400.0,32031452227
2019-05-15,5163.65771484375,3426.2255859375,8205.16796875,5460.0,3890.0,8205.16796875,5555.0,4060.0,8216.423828125,5445.0,3890.0,7899.10693359375,5555.0,4050.0,7989.37451171875,72065000.0,167394600.0,28344112920
2019-05-16,4993.42724609375,3399.802490234375,7884.9091796875,5280.0,3860.0,7884.9091796875,5480.0,3990.0,8320.82421875,5280.0,3820.0,7729.6083984375,5460.0,3940.0,8194.5009765625,87939000.0,144094800.0,33167197581
2019-05-17,4898.8544921875,3338.14794921875,7343.8955078125,5180.0,3790.0,7343.8955078125,5310.0,3910.0,7929.1455078125,5180.0,3770.0,7038.12451171875,5280.0,3910.0,7886.92578125,74207000.0,155199000.0,30066644905
2019-05-18,,,7271.2080078125,,,7271.2080078125,,,7447.27197265625,,,7251.50439453125,,,7341.66455078125,,,21354286562
2019-05-19,,,8197.689453125,,,8197.689453125,,,8261.94140625,,,7267.962890625,,,7267.962890625,,,25902422040
2019-05-20,5087.9990234375,3302.916748046875,7978.30908203125,5380.0,3750.0,7978.30908203125,5390.0,3850.0,8200.9677734375,5140.0,3660.0,7678.78173828125,5180.0,3800.0,8196.923828125,54764500.0,165275800.0,23843404340
2019-05-21,5163.65771484375,3302.916748046875,7963.32763671875,5460.0,3750.0,7963.32763671875,5495.0,3840.0,8062.16796875,5400.0,3710.0,7843.33984375,5470.0,3800.0,7977.96923828125,97371000.0,206532500.0,25127245056
2019-05-22,5163.65771484375,3320.532470703125,7680.06640625,5460.0,3770.0,7680.06640625,5530.0,3830.0,7997.6123046875,5400.0,3710.0,7615.9873046875,5530.0,3710.0,7956.2919921875,38519000.0,118633800.0,24719473175
2019-05-23,5300.78759765625,3390.99462890625,7881.8466796875,5605.0,3850.0,7881.8466796875,5605.0,3890.0,7943.79150390625,5340.0,3800.0,7533.19677734375,5440.0,3820.0,7677.26904296875,54926000.0,209226900.0,24457107820
2019-05-24,5305.51611328125,3500.23486328125,7987.37158203125,5610.0,3850.0,7987.37158203125,5630.0,3930.0,8140.7197265625,5605.0,3770.0,7824.44873046875,5610.0,3780.0,7881.6953125,37402000.0,150398400.0,25919126991
2019-05-25,,,8052.5439453125,,,8052.5439453125,,,8117.92578125,,,7965.97607421875,,,7991.88525390625,,,22256813107
2019-05-26,,,8673.2158203125,,,8673.2158203125,,,8687.5205078125,,,7924.67041015625,,,8055.2060546875,,,26677970091
2019-05-27,5376.4462890625,3563.87548828125,8805.7783203125,5685.0,3920.0,8805.7783203125,5700.0,3970.0,8907.1748046875,5530.0,3860.0,8668.705078125,5535.0,3900.0,8674.072265625,68564000.0,123578400.0,27949839564
2019-05-28,5423.73193359375,3463.86865234375,8719.9619140625,5735.0,3810.0,8719.9619140625,5770.0,3950.0,8807.0166015625,5655.0,3810.0,8634.7216796875,5655.0,3930.0,8802.7578125,209923000.0,376621800.0,24226919267
2019-05-29,5428.46044921875,3582.05859375,8659.4873046875,5740.0,3940.0,8659.4873046875,5895.0,3950.0,8755.8525390625,5730.0,3860.0,8482.728515625,5800.0,3890.0,8718.591796875,133044500.0,139713200.0,23473479966
2019-05-30,5428.46044921875,3582.05859375,8319.47265625,5740.0,3940.0,8319.47265625,5740.0,3940.0,9008.314453125,5740.0,3940.0,8221.2734375,5740.0,3940.0,8661.7607421875,0.0,0.0,29246528551
2019-05-31,5504.1181640625,3727.522705078125,8574.501953125,5820.0,4100.0,8574.501953125,5870.0,4120.0,8586.6591796875,5735.0,3980.0,8172.55078125,5740.0,3990.0,8320.2861328125,96875000.0,261104200.0,25365190957
2019-06-01,,,8564.0166015625,,,8564.0166015625,,,8625.6005859375,,,8481.578125,,,8573.83984375,,,22488303544
2019-06-02,,,8742.9580078125,,,8742.9580078125,,,8809.3037109375,,,8561.2353515625,,,8565.4736328125,,,20266216022
2019-06-03,5504.1181640625,3727.522705078125,8208.9951171875,5820.0,4100.0,8208.9951171875,5820.0,4100.0,8743.5,5820.0,4100.0,8204.185546875,5820.0,4100.0,8741.7470703125,0.0,0.0,22004511436
2019-06-04,5504.1181640625,3727.522705078125,7707.77099609375,5820.0,4100.0,7707.77099609375,5820.0,4100.0,8210.9853515625,5820.0,4100.0,7564.48876953125,5820.0,4100.0,8210.9853515625,0.0,0.0,24609731549
2019-06-05,5504.1181640625,3727.522705078125,7824.2314453125,5820.0,4100.0,7824.2314453125,5820.0,4100.0,7901.84912109375,5820.0,4100.0,7668.66845703125,5820.0,4100.0,7704.34326171875,0.0,0.0,21760923463
2019-06-06,5504.1181640625,3727.522705078125,7822.0234375,5820.0,4100.0,7822.0234375,5820.0,4100.0,7937.3408203125,5820.0,4100.0,7571.47119140625,5820.0,4100.0,7819.63330078125,0.0,0.0,19474611077
2019-06-07,5504.1181640625,3727.522705078125,8043.951171875,5820.0,4100.0,8043.951171875,5820.0,4100.0,8126.1533203125,5820.0,4100.0,7788.37353515625,5820.0,4100.0,7826.9013671875,0.0,0.0,19141423231
2019-06-08,,,7954.1279296875,,,7954.1279296875,,,8076.89111328125,,,7837.61083984375,,,8036.77490234375,,,16522722810
2019-06-09,,,7688.0771484375,,,7688.0771484375,,,7975.97412109375,,,7583.2197265625,,,7949.6748046875,,,16610726547
2019-06-10,5560.8623046875,3845.712646484375,8000.32958984375,5880.0,4230.0,8000.32958984375,6190.0,4270.0,8031.90966796875,5810.0,4200.0,7586.73095703125,6000.0,4220.0,7692.28466796875,179238000.0,196745300.0,18689275117
2019-06-11,5589.23388671875,3845.712646484375,7927.71435546875,5910.0,4230.0,7927.71435546875,5960.0,4250.0,8026.39404296875,5845.0,4150.0,7772.8037109375,5900.0,4250.0,8004.24365234375,72901000.0,116270900.0,17107279932
2019-06-12,5527.76123046875,3827.529541015625,8145.857421875,5845.0,4210.0,8145.857421875,5900.0,4210.0,8196.6484375,5820.0,4170.0,7862.35986328125,5840.0,4170.0,7925.43408203125,69255500.0,92904100.0,19034432883
2019-06-13,5489.93310546875,3818.438232421875,8230.923828125,5805.0,4200.0,8230.923828125,5885.0,4250.0,8311.5673828125,5790.0,4180.0,8087.06103515625,5885.0,4250.0,8145.54541015625,78802500.0,116825700.0,18669407147
2019-06-14,5485.2041015625,3845.712646484375,8693.8330078125,5800.0,4230.0,8693.8330078125,5845.0,4240.0,8710.63671875,5790.0,4170.0,8183.39306640625,5845.0,4170.0,8230.8984375,57220500.0,72298800.0,19831162906
2019-06-15,,,8838.375,,,8838.375,,,8859.1279296875,,,8618.3955078125,,,8689.74609375,,,18371033226
2019-06-16,,,8994.48828125,,,8994.48828125,,,9335.8671875,,,8814.556640625,,,8841.4404296875,,,23348550311
2019-06-17,5480.4755859375,3818.438232421875,9320.3525390625,5795.0,4200.0,9320.3525390625,5840.0,4250.0,9416.4072265625,5790.0,4200.0,8988.923828125,5810.0,4250.0,8988.923828125,83624000.0,55193600.0,15562951919
2019-06-18,5579.77685546875,3872.987060546875,9081.7626953125,5900.0,4260.0,9081.7626953125,5900.0,4260.0,9348.3740234375,5795.0,4180.0,9004.9013671875,5795.0,4180.0,9335.466796875,78788000.0,158342200.0,15848210536
2019-06-19,5617.60546875,,9273.521484375,5940.0,,9273.521484375,5960.0,,9299.62109375,5890.0,,9070.3955078125,5900.0,,9078.7275390625,66944500.0,,15546809946
2019-06-20,5589.23388671875,3918.44482421875,9527.16015625,5910.0,4310.0,9527.16015625,5940.0,4330.0,9594.419921875,5805.0,4280.0,9232.484375,5900.0,4330.0,9273.060546875,59504500.0,107715700.0,17846823784
2019-06-21,5560.8623046875,3963.90234375,10144.556640625,5880.0,4360.0,10144.556640625,5935.0,4360.0,10144.556640625,5840.0,4260.0,9525.07421875,5910.0,4290.0,9525.07421875,144149000.0,170191100.0,20624008643
2019-06-22,,,10701.69140625,,,10701.69140625,,,11157.345703125,,,10107.03515625,,,10175.923828125,,,29995204861
2019-06-23,,,10855.37109375,,,10855.37109375,,,11246.14453125,,,10556.095703125,,,10696.69140625,,,20998326502
2019-06-24,5556.1337890625,3918.44482421875,11011.1025390625,5875.0,4310.0,11011.1025390625,5900.0,4350.0,11065.896484375,5865.0,4290.0,10610.427734375,5895.0,4310.0,10853.744140625,30084000.0,82569600.0,19271652365
2019-06-25,5589.23388671875,3936.627685546875,11790.9169921875,5910.0,4330.0,11790.9169921875,5960.0,4350.0,11790.9169921875,5875.0,4290.0,11007.2021484375,5930.0,4350.0,11007.2021484375,40561500.0,59456000.0,24879684533
2019-06-26,5546.67626953125,3963.90234375,13016.2314453125,5865.0,4360.0,13016.2314453125,5940.0,4370.0,13796.4892578125,5860.0,4320.0,11755.59765625,5940.0,4330.0,11778.5810546875,59334500.0,102850200.0,45105733173
2019-06-27,5612.87744140625,3982.08544921875,11182.806640625,5935.0,4380.0,11182.806640625,5935.0,4390.0,13311.14453125,5805.0,4350.0,10491.8525390625,5850.0,4380.0,13017.125,77525000.0,81746600.0,39977475223
2019-06-28,5669.62060546875,3963.90234375,12407.33203125,5995.0,4360.0,12407.33203125,5995.0,4400.0,12445.1748046875,5960.0,4350.0,10914.4951171875,5980.0,4370.0,11162.16796875,80919000.0,102580700.0,35087757766
2019-06-29,,,11959.37109375,,,11959.37109375,,,12400.91015625,,,11508.37890625,,,12400.763671875,,,29923961128
2019-06-30,,,10817.1552734375,,,10817.1552734375,,,12178.3837890625,,,10799.0087890625,,,11931.9912109375,,,27256473494
2019-07-01,5664.8916015625,4018.451416015625,10583.134765625,5990.0,4420.0,10583.134765625,6025.0,4420.0,11206.439453125,5965.0,4380.0,10089.314453125,5995.0,4400.0,10796.9306640625,56612500.0,104844900.0,29378589324
2019-07-02,5674.34912109375,4009.360107421875,10801.677734375,6000.0,4410.0,10801.677734375,6000.0,4420.0,10912.1884765625,5950.0,4360.0,9737.884765625,5990.0,4420.0,10588.68359375,48563500.0,134440200.0,31015895223
2019-07-03,5674.34912109375,4000.268310546875,11961.26953125,6000.0,4400.0,11961.26953125,6000.0,4420.0,11968.078125,5940.0,4360.0,10818.15625,5950.0,4390.0,10818.15625,43640000.0,74371900.0,30796494294
